,SPY,JPM
2008-06-13,-0.1357181927815398,-0.11354409118975284
2008-06-16,-0.053500822823580124,0.10318967525441475
2008-06-17,-0.15060093992703075,-0.1291283402591578
2008-06-18,-0.3789588986910244,-0.13200849507761386
2008-06-19,-0.18701521231621387,-0.038290645996477836
2008-06-20,-0.617391632378927,-0.25454875463719956
2008-06-23,-0.5416009753781095,-0.6131092210058341
2008-06-24,-0.5073429131593136,-0.2637032974260878
2008-06-25,-0.3197096300082832,-0.22202990011109608
2008-06-26,-1.0701037908821642,-0.7736399364955983
2008-06-27,-1.0522499770802425,-1.104269468479053
2008-06-30,-0.7578518200972221,-1.19091120199355
2008-07-01,-0.49703285323382296,-0.9831322199347787
2008-07-02,-0.8702911945475021,-0.6001244117436829
2008-07-03,-0.6532655151905492,-0.18856649546662888
2008-07-07,-0.8192419648135941,-0.5798118400447478
2008-07-08,-0.14311576649442573,0.17677475142805837
2008-07-09,-0.6115122451694216,-0.32296599473568927
2008-07-10,-0.3138711036195705,-0.10146749791685633
2008-07-11,-0.5793783378352187,-0.5632015267878798
2008-07-14,-0.7481327645499822,-1.0798076213344934
2008-07-15,-1.0250275728441238,-1.2540764648984486
2008-07-16,-0.1288157928563476,0.8133324204275589
2008-07-17,0.22309173007347077,2.615500825150655
2008-07-18,0.4378561169940208,2.04913204677356
2008-07-21,0.4275216407231034,1.2598732899767886
2008-07-22,0.7986765058829116,1.943494960848636
2008-07-23,0.8876358794326686,2.0351764406884514
2008-07-24,0.18595398784577016,0.7043625438711549
2008-07-25,0.13422407436509115,0.5908698093345398
2008-07-28,-0.3735582330790712,-0.36491435271885986
2008-07-29,0.17886061331792616,0.43779354655367747
2008-07-30,0.6468448048957097,0.5293518285313077
2008-07-31,0.16101714810978512,0.1853157128202405
2008-08-01,-0.01833170410357591,0.20522197453706426
2008-08-04,-0.29297345319657436,-0.07655191532091826
2008-08-05,0.5586504484519362,0.5263479453563003
2008-08-06,0.6851716427373117,0.3660249316548877
2008-08-07,0.1501186908146526,-0.23998676072458144
2008-08-08,0.6583351387311386,0.16473705818785775
2008-08-11,0.8165521113244046,0.30582008759084267
2008-08-12,0.3878876374104289,-1.0363136397785695
2008-08-13,0.1865853527659002,-1.2489147325181051
2008-08-14,0.36687904565774276,-0.8171807994337373
2008-08-15,0.42404543765624003,-0.6254357565226526
2008-08-18,-0.116418850957319,-1.0052744967457672
2008-08-19,-0.4384649205033709,-1.2209466297055245
2008-08-20,-0.2551713769665157,-0.5138564252047747
2008-08-21,-0.2195769910480994,-0.670071803845245
2008-08-22,0.24624632765891602,0.014894735122618736
2008-08-25,-0.33040296497923666,-0.3707545115420136
2008-08-26,-0.18652520073965378,-0.1286492040658481
2008-08-27,0.128492669526573,0.0782711450315599
2008-08-28,0.5115979673129547,0.7299814109302423
2008-08-29,0.18885132440389824,0.557161482309041
2008-09-02,-0.006558084489464622,0.6650533656150871
2008-09-03,-0.05708599563319758,0.7787362536969631
2008-09-04,-0.9553248822763728,0.031204498839179425
2008-09-05,-0.7705415245447634,0.5586946533537105
2008-09-08,-0.04024349884075145,1.1580142463273868
2008-09-09,-0.9164944963192175,0.222694079857015
2008-09-10,-0.6945916044177511,0.09032011906783151
2008-09-11,-0.14966053177064723,0.7635193099523979
2008-09-12,0.10683458986595944,0.49295622776389814
2008-09-15,-1.2410281813896362,-1.0083641088647974
2008-09-16,-0.5614988563192647,0.32258575748618584
2008-09-17,-1.7270972357314913,-1.3966671758909948
2008-09-18,-0.7019039057661444,0.21723711329182785
2008-09-19,0.5600079948539414,2.42078152911211
2008-09-22,-0.06417018296783594,0.15273519534941637
2008-09-23,-0.7021913441147373,0.025127608180694413
2008-09-24,-0.4913575055796092,-0.03878461573769225
2008-09-25,0.12172833058810001,0.9735370485147767
2008-09-26,0.2630935473687718,2.417801022623039
2008-09-29,-2.1209642777531177,-0.3160244995277784
2008-09-30,-0.7069882427854444,1.4736437724112752
2008-10-01,-0.6922877379792067,1.9478657816153802
2008-10-02,-1.6588186268367757,1.7745600249053028
2008-10-03,-1.7163845520496177,0.48347880213916494
2008-10-06,-2.87149409121999,-0.26734863101961004
2008-10-07,-3.7447173887196965,-1.7913546269953964
2008-10-08,-3.9284571506949453,-1.7724752640815378
2008-10-09,-5.195958819564687,-2.467854316930588
2008-10-10,-5.034104528168936,-0.5874852431820181
2008-10-13,-0.6957405265209877,-0.5098825941011543
2008-10-14,-0.671052933134851,-0.7647684557892501
2008-10-15,-3.075857437131607,-1.1904765597284732
2008-10-16,-1.266999448448218,-0.1517565663707487
2008-10-17,-0.893109105496045,-0.3407966233495506
2008-10-20,1.229471564212872,0.27787063278281016
2008-10-21,0.3598457417194016,-0.07945936579041515
2008-10-22,-1.2145380460786492,-0.9621618430194359
2008-10-23,-0.8834891899601528,-0.7483938692602612
2008-10-24,-2.4552145661979634,-1.4425771411005563
2008-10-27,-2.980548971867742,-1.7161931918007154
2008-10-28,0.7232465297804772,-0.20596809939564167
2008-10-29,0.36961376281135555,-0.8400149435998241
2008-10-30,1.4211509318927742,0.02357422704666425
2008-10-31,1.4749946169593307,1.3767886818802069
2008-11-03,1.6371495188210183,1.171856649406804
2008-11-04,2.6337301777656674,1.6327047909582164
2008-11-05,0.9440534880934052,0.3937136182001332
2008-11-06,-0.8972888565303044,0.0041366242132039556
2008-11-07,-0.08265699094085813,-0.28341839376680894
2008-11-10,-0.8058591649180611,-0.8866175240349469
2008-11-11,-1.6626459943010514,-0.8659940052308261
2008-11-12,-2.802261218356223,-1.5129933830489644
2008-11-13,-0.757134735573715,-0.4826651586217782
2008-11-14,-2.021135404954359,-1.2957038593545507
2008-11-17,-2.0405309321099816,-1.6855433847827181
2008-11-18,-0.997849868774727,-1.5776489219323733
2008-11-19,-2.540880562849819,-2.7324444435495954
2008-11-20,-4.287836358341443,-4.457647624258747
2008-11-21,-2.247556128979551,-4.274960707673441
2008-11-24,0.1590339745707949,-1.6440194229470457
2008-11-25,0.5634161674261128,-0.28001673836944097
2008-11-26,1.7245505881191059,0.33109605942042486
2008-11-28,2.204579671778156,1.146259162339356
2008-12-01,-0.7264117341385085,-1.2685447638754863
2008-12-02,0.5165585786012817,0.20592253797936552
2008-12-03,1.3078789214220268,1.2277311313237715
2008-12-04,0.3699988861912401,1.5120940357513353
2008-12-05,0.8961575149227037,2.1095575376742364
2008-12-08,1.6099137737753066,2.869662163377024
2008-12-09,0.8697131712319364,1.302215317944109
2008-12-10,0.925315166431964,0.9043846539801363
2008-12-11,0.15252268721437104,-0.7477819233725399
2008-12-12,0.5906563802760257,-0.24607500843302088
2008-12-15,-0.0857239147975841,-1.442746122986322
2008-12-16,1.1959720457914744,0.11786419962321709
2008-12-17,0.7300569533008873,-0.18292563985118626
2008-12-18,-0.04084223541592346,-0.9031001320912159
2008-12-19,-0.2186638444328188,-0.7202860205930579
2008-12-22,-0.5212053450063369,-0.6564546691224786
2008-12-23,-0.759698517749791,-0.7729638831807343
2008-12-24,-0.47316213605917556,-0.24135431865174056
2008-12-26,-0.28315971343544233,-0.2602998691254568
2008-12-29,-0.3284615251797328,-0.20974983711100814
2008-12-30,0.37059918754132876,0.2748095245309808
2008-12-31,0.8757704468756854,0.571331498272809
2009-01-02,1.7842749375251628,0.6766236398178559
2009-01-05,1.578178634354881,-0.33963358860462756
2009-01-06,1.603398000887252,-0.021714961196695543
2009-01-07,0.44053915464147486,-0.848015067208299
2009-01-08,0.39314946867193246,-1.208896683766419
2009-01-09,-0.40436708284354317,-1.6815329431584882
2009-01-12,-1.175172457024793,-2.018171442436196
2009-01-13,-1.1239177509486673,-1.1316812556677038
2009-01-14,-1.963068141712318,-1.1292028002443686
2009-01-15,-1.7498349609168276,-1.6403952519205551
2009-01-16,-1.226848732177222,-2.0711771542926067
2009-01-20,-2.4745628031674807,-4.274158013854352
2009-01-21,-0.8203517498118796,-1.2292243867025583
2009-01-22,-1.021557542077216,-0.6554749344598048
2009-01-23,-0.5835564635646094,0.2554087733485988
2009-01-26,-0.15551860622708233,0.487715632094214
2009-01-27,0.2692801096948943,0.8281455378107311
2009-01-28,1.3758482554982823,2.363444286362897
2009-01-29,0.2595344085888386,1.0035103696061038
2009-01-30,-0.35342153614953364,0.9782052677521245
2009-02-02,-0.3537741544905144,0.6273242634632751
2009-02-03,-0.023837548361256598,-0.4354485233728259
2009-02-04,-0.15512733035734813,-0.5236841339362576
2009-02-05,0.25948054481935284,-0.3062146715742934
2009-02-06,1.0451585425187806,1.3098721703141478
2009-02-09,0.9544561837158181,0.9327720831735448
2009-02-10,-0.5346620363480826,-0.5872897264510154
2009-02-11,-0.20176072709049567,0.3624498718149367
2009-02-12,-0.14228511670712002,0.3723589600276684
2009-02-13,-0.4907379856267795,-0.45244195316186653
2009-02-17,-1.749627030458614,-2.052341664719467
2009-02-18,-1.646295950872257,-2.0031493465823824
2009-02-19,-1.7922373034527248,-2.372504868110508
2009-02-20,-1.8262555218564964,-2.5613718733824538
2009-02-23,-2.4759863363988464,-2.380442853667462
2009-02-24,-0.9499501293660879,-1.0425296004770501
2009-02-25,-0.9520463075660075,-0.3927562465088001
2009-02-26,-1.1525647901546463,0.6979930213745653
2009-02-27,-1.4719492351892067,0.8008954236376359
2009-03-02,-2.4056890570583667,-0.11539199340331006
2009-03-03,-2.2657158471787517,-0.17466104098905233
2009-03-04,-1.237322437702859,-1.2274986617480312
2009-03-05,-2.1425960411143445,-2.9072791054060105
2009-03-06,-1.7276589738462613,-3.167722578169408
2009-03-09,-1.816285947077618,-2.9782724205861304
2009-03-10,0.27184575135585914,-0.16926707023193158
2009-03-11,0.6851065398667703,0.6104663569889281
2009-03-12,2.008056851381565,2.7241216150474816
2009-03-13,2.1733127200580893,3.056781648708832
2009-03-16,1.814957876945078,2.3863550532998166
2009-03-17,2.472768513846564,3.5398758349867223
2009-03-18,2.863089636882579,4.240501621339837
2009-03-19,1.9407470675893552,2.053443294908912
2009-03-20,0.8261224091067553,0.32971824824755347
2009-03-23,2.5512097999738215,3.0476848601569966
2009-03-24,1.4559472882770828,1.0631702657593287
2009-03-25,1.4048029600161482,1.814229439846931
2009-03-26,1.7414901943418155,1.7431993561545762
2009-03-27,0.8607963549015619,0.557837677217093
2009-03-30,-0.4414127655270582,-0.9713268090732149
2009-03-31,-0.21778606362870995,-0.08419149307864549
2009-04-01,0.3392847308446641,0.7234087325122107
2009-04-02,1.0951365368661896,0.5765467681387726
2009-04-03,1.115391894401495,0.8307695089359353
2009-04-06,0.793334571516339,0.2879951097921081
2009-04-07,-0.030254227465915242,-0.27389679102621745
2009-04-08,0.27989753740294304,-0.12039744604315222
2009-04-09,1.4787484352473408,2.510083173997141
2009-04-13,1.3122260432916633,2.616180368514102
2009-04-14,0.5012736922096657,0.7385211561740382
2009-04-15,0.624003990491139,1.3506840619704383
2009-04-16,0.8968021627394611,1.4052527898982239
2009-04-17,0.9780414330179277,1.1465649683083667
2009-04-20,-0.40808005655513513,-0.5905222042049064
2009-04-21,0.1701202529586994,0.5599102235586535
2009-04-22,-0.14305486127447986,0.03894106443291766
2009-04-23,0.06744018858327214,0.3760281356872175
2009-04-24,0.5292223254400056,0.4234680001352264
2009-04-27,0.2141328334336419,0.19120994781658926
2009-04-28,0.06127223688828681,0.09907025289855344
2009-04-29,0.6791675153130426,0.7755266010368608
2009-04-30,0.6516575269186519,0.11757683471303827
2009-05-01,0.8030278406621291,-0.08184463359245148
2009-05-04,1.6459501123744682,1.1230291095044163
2009-05-05,1.3124873016013943,0.583775812270101
2009-05-06,1.6015268531039435,1.3897799081615274
2009-05-07,0.9152798326697263,0.4300862227903115
2009-05-08,1.4556807642953329,1.7682403416920385
2009-05-11,0.6152036819486304,0.3085161494838597
2009-05-12,0.31473207863308245,-0.0009534747990098524
2009-05-13,-0.5628639192094166,-0.5365553361727419
2009-05-14,-0.36108902090418843,-0.014256992395062432
2009-05-15,-0.6522090163374159,-0.3769095830967483
2009-05-18,0.24759677540616132,0.5343668840524789
2009-05-19,0.18554413306241876,-0.10240756809431142
2009-05-20,0.02509111763574604,-0.5165853071440094
2009-05-21,-0.38611929465062067,-0.35865273463061154
2009-05-22,-0.31357608105918044,-0.3763061289913981
2009-05-26,0.5142854458695658,0.48822814126966707
2009-05-27,-0.0317778120466436,-0.2743725861018426
2009-05-28,0.34375374999797875,0.45032696618172613
2009-05-29,0.8132940425192514,0.4971878107534203
2009-06-01,1.3987041317335696,0.11806010796398472
2009-06-02,1.2902413482663644,-0.43904052666047155
2009-06-03,0.7657776174739728,-0.5810403128202197
2009-06-04,0.9340469512139157,-0.039403455413451735
2009-06-05,0.7472143037466883,-0.3606919585749285
2009-06-08,0.42353146978629946,-0.04818110113096521
2009-06-09,0.47300021367484696,-0.0518251247364663
2009-06-10,0.22366547272598641,-0.2361508554176756
2009-06-11,0.23182576868506644,-0.12081966492540294
2009-06-12,0.23502202580277126,0.03403246768582804
2009-06-15,-0.45783621421435977,-0.3564106673723676
2009-06-16,-0.7891744066611718,-0.5308055869660457
2009-06-17,-0.7475186232621559,-0.8088808681445978
2009-06-18,-0.43361003506526696,-0.13930686786079435
2009-06-19,-0.24515862843839606,0.19926615436988657
2009-06-22,-1.072216708186939,-0.6160328939826444
2009-06-23,-0.8855285664976312,-0.23832037119544214
2009-06-24,-0.4781742801948828,-0.22954060646207708
2009-06-25,0.3061525809933851,0.10506957302177425
2009-06-26,0.3168252730527123,0.26951371669984453
2009-06-29,0.6138159567203751,0.3119398861762158
2009-06-30,0.31344471280232294,0.06800776997956187
2009-07-01,0.40350902370559405,-0.10821827322551243
2009-07-02,-0.43385964605502886,-0.6833229503170773
2009-07-06,-0.3579400247715206,-0.43959263053306824
2009-07-07,-0.944842855582923,-0.34610739247128985
2009-07-08,-0.9168376311118477,-0.3529598520880583
2009-07-09,-0.7869448041813719,0.03868824739999309
2009-07-10,-0.7175456832048666,-0.45428865806640567
2009-07-13,0.12466761437830325,0.5897859609401682
2009-07-14,0.39073438796004006,0.5782901233991312
2009-07-15,1.3084737186372823,1.1650722493465344
2009-07-16,1.2247453308098866,0.9975763459189235
2009-07-17,1.4346927354601238,1.1118267412526621
2009-07-20,1.5931233143776986,0.9505522127314303
2009-07-21,1.470187763968973,0.7467914992464114
2009-07-22,1.1827325678607603,0.5218762962360348
2009-07-23,1.5777675010301613,0.8701662511108159
2009-07-24,1.3497974155827264,0.5359461978785875
2009-07-27,1.155737226809655,0.47793234739515617
2009-07-28,0.7389648016074862,0.32167970300028215
2009-07-29,0.5033728286274812,0.1349475281667147
2009-07-30,0.6598493639774834,0.3194302754352479
2009-07-31,0.5456565088508765,0.31867466299949687
2009-08-03,0.9110914911421851,0.5833158089189703
2009-08-04,0.8236838482176511,0.6875588927458307
2009-08-05,0.5604323369113553,1.09161648610477
2009-08-06,0.31372932460832315,0.5945663499553359
2009-08-07,0.642165576067906,1.0241229267174226
2009-08-10,0.4842296736124039,0.9639072993966862
2009-08-11,0.009280591855691021,0.3065276714015169
2009-08-12,0.25612574476584565,0.49691324922644164
2009-08-13,0.4130837832921186,0.5780328681736293
2009-08-14,0.09269805145723055,0.2759971929505619
2009-08-17,-0.6463866350510384,-0.3747117590230292
2009-08-18,-0.33875549772512376,-0.0835565266051679
2009-08-19,-0.040434140589644785,-0.17461308287823907
2009-08-20,0.2592122977373051,0.12725986101566683
2009-08-21,0.8499735374023741,0.517856500738552
2009-08-24,0.7805112408976489,0.2765549924637289
2009-08-25,0.7316569509363864,0.39157114522124203
2009-08-26,0.6563859017059964,0.2536181918216726
2009-08-27,0.6679442210952754,0.2888180879885878
2009-08-28,0.5759631248551677,0.08525923437412129
2009-08-31,0.14504493244299976,0.1791888701552523
2009-09-01,-0.6135990844258801,-0.44189080701464156
2009-09-02,-0.7314725595932234,-0.7040087474745926
2009-09-03,-0.456016865623982,-0.25972089744465865
2009-09-04,0.02816214779273534,-0.133930122194802
2009-09-08,0.3109238757855508,-0.048019097808083167
2009-09-09,0.544134433107845,0.08726048323971096
2009-09-10,0.8339892640547426,0.1555872055000817
2009-09-11,0.7821333004193232,0.00554757796582469
2009-09-14,0.8821885387654657,0.4133357982060548
2009-09-15,0.91694787386583,0.22848185726607845
2009-09-16,1.1911041495069894,0.6301825795574432
2009-09-17,0.9025992638788941,0.5878913729467717
2009-09-18,0.711659709036741,0.4834256534143671
2009-09-21,0.47421637694033697,0.2701804588627862
2009-09-22,0.521769244531255,0.7829488385195058
2009-09-23,0.15166832919455428,0.23306846045639074
2009-09-24,-0.2325895794604428,-0.044376067561013345
2009-09-25,-0.41090833564859114,-0.32097446224368403
2009-09-28,0.1185448166766122,0.028768885810853507
2009-09-29,-0.003195037154723789,-0.0030849203595773203
2009-09-30,-0.09250813428373844,-0.3276973619960545
2009-10-01,-0.7925208229139056,-1.0293565612319353
2009-10-02,-0.8149351123631778,-0.7535184950795477
2009-10-05,-0.2606735585523036,-0.07546047305517271
2009-10-06,0.25246926367371547,0.35226649051441034
2009-10-07,0.35668532904732586,0.5946023979733359
2009-10-08,0.5595755533760561,0.4252626566528339
2009-10-09,0.6740593049863144,0.5308859883064849
2009-10-12,0.7617414761168206,0.5622867231740845
2009-10-13,0.6465237239225606,0.39314696419790024
2009-10-14,1.1000641475186723,0.7754683756994608
2009-10-15,1.0091531738235011,0.5741421042145929
2009-10-16,0.5591548848194816,0.07489726719220542
2009-10-19,0.6531927330094563,-0.019773413260144944
2009-10-20,0.3630793731136769,-0.04208761764212714
2009-10-21,-0.007545248162343599,-0.45219752049576045
2009-10-22,0.2411330236692003,-0.12304238691709443
2009-10-23,-0.15853442729006134,-0.2591395344173394
2009-10-26,-0.49111440957632024,-0.6436311565606209
2009-10-27,-0.6064722285427254,-0.5646432649466422
2009-10-28,-1.0711963058667469,-0.8232650500207569
2009-10-29,-0.2988471184180197,-0.18246786139248727
2009-10-30,-1.084136146431819,-0.9006881644922227
2009-11-02,-0.6885452371056083,-0.5205862696729033
2009-11-03,-0.4469075250023599,-0.37223935039236417
2009-11-04,-0.26420302780961774,-0.459155087270301
2009-11-05,0.41333419439705443,0.17415706380156282
2009-11-06,0.5285029958516893,0.09797761611797484
2009-11-09,1.2018600357914522,0.3793356416637478
2009-11-10,1.1069873579284266,0.3083927324976435
2009-11-11,1.0964440300454243,0.3046335762760957
2009-11-12,0.6788534564730299,-0.011531942910613114
2009-11-13,0.6701628863565232,-0.18650089043267182
2009-11-16,0.9389869071150723,-0.1518726169751814
2009-11-17,0.770222684135169,-0.1280721806564728
2009-11-18,0.5567094754069838,-0.0927424304027125
2009-11-19,0.032807911820070014,-0.3310749186870706
2009-11-20,-0.15195219175779354,-0.32929135155343575
2009-11-23,0.22464783672280358,-0.012249296475562306
2009-11-24,0.23287470039747818,-0.228905788681771
2009-11-25,0.31176597172242076,-0.2641392141309601
2009-11-27,-0.24177247275150177,-0.48550509017581917
2009-11-30,-0.1417231100794598,-0.06954684619442816
2009-12-01,0.261561251715008,-0.1359457553908221
2009-12-02,0.2484570069811768,-0.19249033920342104
2009-12-03,0.015698246569923784,-0.3117820032394225
2009-12-04,0.1678278528619886,-0.1618365367578679
2009-12-07,0.07597351521951622,-0.2939008747935839
2009-12-08,-0.2534229229477985,-0.236747098927966
2009-12-09,-0.10304940304284875,-0.19891503308879643
2009-12-10,0.10325470385186018,-0.13748393384316232
2009-12-11,0.1978038567884497,-0.23658823467230045
2009-12-14,0.36464137681955905,0.081573951880046
2009-12-15,0.20751245539774066,-0.19735135999087053
2009-12-16,0.24954953859869705,0.0039246026636039245
2009-12-17,-0.14037850843603214,-0.34906763813179587
2009-12-18,0.04977228164426697,-0.07824179384736972
2009-12-21,0.3509686492077137,0.2428565065967215
2009-12-22,0.3909298314476019,0.2310538275595298
2009-12-23,0.3805396313912178,0.08132565668506744
2009-12-24,0.4627130291359883,0.17579167764766443
2009-12-28,0.46806874278535066,0.08776247380965516
2009-12-29,0.38340121476513633,0.015167616552707909
2009-12-30,0.31852474064219083,0.006090309207708914
2009-12-31,-0.013947561300506926,0.04401070880501342
