,SPY,JPM
2008-06-16,-0.3073772260399136,-0.4925462208354737
2008-06-17,-0.28945626694636895,-0.6193817540182492
2008-06-18,-0.45218523810880273,-0.6291936732378872
2008-06-19,-0.7752340628513519,-0.731876752272682
2008-06-20,-0.49594962986722607,-0.5187125579875859
2008-06-23,-0.5551638934693506,-0.2042450258652094
2008-06-24,-0.5031160963543786,-0.18764011598579514
2008-06-25,-0.15715349357434585,0.10310202837169054
2008-06-26,-0.7082150311148634,-0.4274825549733522
2008-06-27,-1.0168489231711637,-0.9967644878953668
2008-06-30,-0.9671406622140291,-1.2113757143274135
2008-07-01,-0.8312024424402513,-1.032286668320957
2008-07-02,-0.9599673089387477,-0.8552676308565551
2008-07-03,-0.9631419969411941,-0.686156107842028
2008-07-07,-0.8605636194832268,-0.8060550533713822
2008-07-08,-0.5382197747785794,-0.22331465295186412
2008-07-09,-0.8408582734812922,-0.7246782589957865
2008-07-10,-0.8515785488463553,-0.7121717250952216
2008-07-11,-0.5771879536384844,-0.6893555403500128
2008-07-14,-0.6404283639073709,-0.762229628897033
2008-07-15,-0.9455945079484285,-0.7617751275825294
2008-07-16,-0.5810331065626123,0.39095808603176113
2008-07-17,-0.09993553948310162,1.3863737281611195
2008-07-18,-0.006775409080409442,1.0138455894753349
2008-07-21,0.18853027449700557,1.0311196375935212
2008-07-22,0.07358818763885232,1.0876210936243635
2008-07-23,0.5277393050714244,1.7480380000509563
2008-07-24,0.07098785201858226,1.0211039260361154
2008-07-25,0.2784822188391768,1.4858975236753966
2008-07-28,0.1737573575928877,1.4590829384770794
2008-07-29,0.8279151584290442,2.4727415690690435
2008-07-30,0.7047440916415927,1.2033953436485392
2008-07-31,0.2743298848337444,-0.10208857276327958
2008-08-01,0.06460102894117462,0.08245691118140093
2008-08-04,-0.1109542326296455,0.2456908667189355
2008-08-05,0.16414909786477797,0.13480775465063055
2008-08-06,0.14667912819172377,-0.17802588813082884
2008-08-07,0.2550206154596593,0.07021012663127275
2008-08-08,0.5983783632737752,0.2498106254200681
2008-08-11,1.0707614565870627,0.8420105111226651
2008-08-12,0.478571465555737,-0.6306912742892106
2008-08-13,0.0443028696158435,-0.9781182132288436
2008-08-14,0.4257067205253705,-0.6301837680242101
2008-08-15,0.6140227501965503,-0.6027312993500279
2008-08-18,0.5300669302542194,-0.7564225496256471
2008-08-19,-0.15247798706106033,-1.2877554849911113
2008-08-20,-0.14859856553135625,-0.9273680896487541
2008-08-21,0.15073159901967714,-0.7906607609632079
2008-08-22,0.07908551419437844,-0.7387945127864667
2008-08-25,-0.4681255577150119,-1.1815901654787957
2008-08-26,-0.2327562940234925,-0.34843688284908514
2008-08-27,0.048870810509436965,-0.015920044061206128
2008-08-28,0.1304252044167608,0.16040504940656458
2008-08-29,-0.15130460869557869,0.021431555385795612
2008-09-02,-0.01669586172200933,0.4305546112525416
2008-09-03,0.16616974362354484,0.8730285671554663
2008-09-04,-0.46215659263542197,0.1300361954995141
2008-09-05,-0.4367881544352045,0.6775129138117488
2008-09-08,-0.3302853125506191,0.7676829005447152
2008-09-09,-0.4997996672433,0.6801750854577394
2008-09-10,-0.47979143153565523,0.5514086654627779
2008-09-11,-0.3971564520312231,0.9156892862754081
2008-09-12,-0.5287715157109819,0.4098444719166243
2008-09-15,-1.1795771987864991,-0.38052996614096757
2008-09-16,-0.7909929071056497,0.2943538333867649
2008-09-17,-1.5496325319756878,-0.8736570201196217
2008-09-18,-0.5349396474311466,0.44274365215097977
2008-09-19,0.1011111868419334,1.4581571168035907
2008-09-22,-0.6680069371354532,-0.21478130772899545
2008-09-23,-0.5434542648264237,0.15745303794859175
2008-09-24,-0.5585089617826942,0.15782205790221665
2008-09-25,-0.539048901915004,0.28381244382832443
2008-09-26,-0.6093952646967735,1.3258196839595098
2008-09-29,-1.1701662077208888,0.8086579414359757
2008-09-30,-0.7621488492643586,1.1200680044905058
2008-10-01,0.05820358892064253,3.0744264441772446
2008-10-02,-1.0985231117608707,1.9315442037274213
2008-10-03,-1.9632047687563232,-0.20503813885479916
2008-10-06,-2.425401157921229,0.6352071688497007
2008-10-07,-2.778237599826799,-0.25490630771517797
2008-10-08,-3.207988635366647,-0.2465923413554733
2008-10-09,-4.45232706313307,-1.2797986623972704
2008-10-10,-4.788213860391154,-1.123432325862391
2008-10-13,-1.5840328117757867,0.19153054408962308
2008-10-14,-2.469472704101136,-1.0536389380485152
2008-10-15,-4.006304343985174,-1.8388552764663175
2008-10-16,-2.875787636409059,-1.5902282218232309
2008-10-17,-2.758689947237585,-1.2291598525477754
2008-10-20,-0.9790225680796462,-0.683427606314201
2008-10-21,-0.7115492202434041,0.017916664787312728
2008-10-22,-1.2300640836534498,-0.5081946892122686
2008-10-23,0.2372102164704358,0.19160231221607302
2008-10-24,-0.2572560285928807,-1.2772553602755738
2008-10-27,-3.0566381830833946,-1.6112188917689374
2008-10-28,-1.0598942246489145,-0.6884901384262068
2008-10-29,0.6539434222624017,-0.654592761125217
2008-10-30,0.5276643253775976,-0.642772116612799
2008-10-31,0.7394034438675257,0.32815936917748073
2008-11-03,-0.26961348865903,-0.052998345889314756
2008-11-04,0.8967890102537219,0.42852012244308063
2008-11-05,1.1436884372632898,0.37906387825146304
2008-11-06,-0.1237571664463458,0.018969361141139656
2008-11-07,1.4533611069235615,0.4620630417582529
2008-11-10,1.9042258090662443,0.507256840226578
2008-11-11,-0.7285002965869496,-0.3371683744369835
2008-11-12,-1.3678310666316595,-0.32718038894936463
2008-11-13,-0.92052942770751,-0.1599021379150641
2008-11-14,-1.8622569022652666,-1.4000177094415571
2008-11-17,-2.1213859778016264,-1.652557077168235
2008-11-18,-2.354676294011214,-1.9964450216904044
2008-11-19,-2.714758828519255,-2.2896292643760683
2008-11-20,-3.0178574089480303,-3.2206744496258195
2008-11-21,-2.714746257878189,-3.2955534520244116
2008-11-24,-1.4398743876524422,-2.0355153419161534
2008-11-25,-0.786540704275205,-1.534307213501044
2008-11-26,0.7021494465988147,-0.9941078501821646
2008-11-28,-0.17379859293418462,-1.2730613231208947
2008-12-01,-0.8997754157657155,-2.0309127215773213
2008-12-02,-0.0035440698709199546,-1.118702765208365
2008-12-03,0.08891679656852439,-0.5443681032899512
2008-12-04,0.8805743177833172,0.6736267122852932
2008-12-05,3.02239295416571,3.388508507935463
2008-12-08,2.6420637377382192,4.844960526274917
2008-12-09,0.9876175887449554,1.8085187109241578
2008-12-10,0.9761425762362885,0.9521581647954558
2008-12-11,-0.17033172297717616,-0.24594021932883248
2008-12-12,-0.18067918504906744,-0.25372322009100207
2008-12-15,1.2798519415461862,0.7104574984124963
2008-12-16,1.4370507583177332,1.018040338371272
2008-12-17,0.7977842333574885,0.36110570312712986
2008-12-18,0.8841956955229412,-0.2934299690294261
2008-12-19,0.23898908030442126,-0.8047607353829869
2008-12-22,-0.6020769845207063,-1.5500748905276778
2008-12-23,-0.49320032186481577,-1.2247413743314859
2008-12-24,-0.5090702174454816,-0.9558900300996755
2008-12-26,0.026448848207630955,-0.10834904049397918
2008-12-29,-0.24028521096352018,-0.3699567322369868
2008-12-30,0.43907905181963397,0.6060183390718636
2008-12-31,-0.1382635878297753,-0.2711999379647872
2009-01-02,0.5789166421245053,-0.09777430175708132
2009-01-05,0.9096457328282853,-0.23114580616535396
2009-01-06,1.119286490826898,-0.08787290577012964
2009-01-07,0.7895242337166541,-0.4451518002230415
2009-01-08,1.0618477033954359,-0.5018339102694492
2009-01-09,0.5455933692572307,-1.0361149421759936
2009-01-12,-0.004579244558619904,-1.3137338982992162
2009-01-13,0.08195337624076188,-0.9161824605880052
2009-01-14,-0.8935925481305319,-1.3178731232350136
2009-01-15,-1.1266366161902321,-1.8404308426115767
2009-01-16,-1.4913857632772267,-2.2762253473328378
2009-01-20,-2.3459096864276763,-3.1603200932143816
2009-01-21,-1.778414165348496,-2.0362733599170957
2009-01-22,-1.536292618720356,-1.507511851444094
2009-01-23,-1.5299892593663085,-0.9440238779520526
2009-01-26,-1.0549324564131217,-0.5254786361194878
2009-01-27,-0.462224836680755,-0.019857218601083214
2009-01-28,0.09737343742980882,0.3376728835788046
2009-01-29,0.0786455443445956,-0.2196336902537673
2009-01-30,-0.2966217099095181,0.3218843607816893
2009-02-02,-0.4869687335704982,0.7788859211010178
2009-02-03,0.7492477335193145,2.6017351435988827
2009-02-04,-0.11421636680166954,0.4383898264656134
2009-02-05,0.436466242050237,0.4390933976189779
2009-02-06,0.8785173600946027,1.0516797160812437
2009-02-09,0.7759028956815488,0.8531645096128886
2009-02-10,-0.26184064990370476,-0.2111601343950045
2009-02-11,-0.7425687907427646,-0.5283026524871097
2009-02-12,-0.14984496249947532,0.17413816841640323
2009-02-13,0.02574292278585739,-0.32923111952547646
2009-02-17,-0.6945782470355231,-1.2111734379148908
2009-02-18,-0.9727190856040555,-0.9245615094245315
2009-02-19,-1.074999897562479,-1.227213497230004
2009-02-20,-1.4856378433747963,-1.600356946979434
2009-02-23,-2.515752437129144,-2.4499055907319143
2009-02-24,-1.9513375784374334,-1.9288769649826663
2009-02-25,-1.314869901754676,-1.0193400304941727
2009-02-26,-1.6812985410317465,-1.014661023362659
2009-02-27,-2.058543587762329,-1.1026265455185158
2009-03-02,-2.6110384690757846,-1.2276811773783882
2009-03-03,-2.0421836520809182,-0.30485908477507834
2009-03-04,-1.6267048447616814,-0.8985795874305137
2009-03-05,-2.1241926253217778,-1.6405543026503917
2009-03-06,-1.9384025762960009,-1.6869416289911459
2009-03-09,-1.5408133639989652,-1.5703715444409632
2009-03-10,-1.1965112459197966,-0.6534361269467714
2009-03-11,-0.9525940207775498,-0.5635878324841218
2009-03-12,0.011640300932547186,-0.012258486027066081
2009-03-13,0.5674173127030101,0.25388518606934807
2009-03-16,1.3856205793316079,0.6714099055308802
2009-03-17,2.1260480200100753,1.5268773059731346
2009-03-18,2.1019983790309364,3.2090059402045847
2009-03-19,2.6980415588785536,4.009328933163435
2009-03-20,2.2195723620294863,3.607855684844784
2009-03-23,3.9298078571904136,6.540111914177724
2009-03-24,2.290142076516194,2.798433452333836
2009-03-25,2.3712506648994083,3.175351280389378
2009-03-26,1.9990313506984994,1.9913674073953649
2009-03-27,1.486410287684604,1.1772926735065212
2009-03-30,0.869583482748919,0.5503949823695644
2009-03-31,0.48190455062275234,0.39445444846284183
2009-04-01,0.42386993055893407,0.24116567546539858
2009-04-02,1.2017916821149843,0.9905788137326554
2009-04-03,1.8145072627057948,2.0957460260772827
2009-04-06,0.34292096517166015,-0.23675251495432245
2009-04-07,0.27525218017796454,0.2073404223572832
2009-04-08,0.2798548649761034,-0.37617715336634905
2009-04-09,0.6257495549486337,0.9661834240072156
2009-04-13,0.9724995177083327,1.8132876114525704
2009-04-14,1.3124866607259889,1.8585134224877606
2009-04-15,1.3369111326395546,1.7750046971746205
2009-04-16,1.2509024516595812,1.4176308018156898
2009-04-17,0.8303587086906099,1.398595203166456
2009-04-20,-0.13777261251638742,0.04577003146700212
2009-04-21,0.3562569098061216,1.175551011221903
2009-04-22,0.6784742725930523,1.3163409681673908
2009-04-23,0.6600281106045446,1.6433342611274089
2009-04-24,0.21849554026720583,0.08843099821691096
2009-04-27,0.04196659565681285,-0.2881968641081961
2009-04-28,0.2988690019905851,0.4852468130508241
2009-04-29,0.49409303232529794,0.40905285697216204
2009-04-30,0.2303672884676748,-0.12437980618815174
2009-05-01,0.2070691187074672,-0.25520289168885574
2009-05-04,1.6508631164341057,1.599140414724597
2009-05-05,1.2073506057369796,0.5039486908392078
2009-05-06,1.6590704527729137,1.2856867502392828
2009-05-07,1.1986413838623247,0.42537427155899543
2009-05-08,1.3540184934836803,1.2817534293029853
2009-05-11,1.1744553726562996,0.686953539902492
2009-05-12,1.1781216820583738,0.5670150970769946
2009-05-13,0.3052099151047765,-0.16937034816849197
2009-05-14,0.4564963835715837,0.5552094360155285
2009-05-15,0.20771213054650337,0.5362080909607682
2009-05-18,0.10935697687183478,0.263486250623774
2009-05-19,0.1477002372928122,0.16243513714500074
2009-05-20,-0.2786753132522997,-0.6501573696928562
2009-05-21,-0.2873674574009039,-0.14539207484198208
2009-05-22,-0.7274412479804997,-1.010189717204142
2009-05-26,0.05023996052684966,0.09164781228821016
2009-05-27,-0.21742585118688962,-0.22957484248155427
2009-05-28,0.495955859341859,0.5511789391644667
2009-05-29,0.6636202244406998,0.2418315253818927
2009-06-01,1.2717408688168057,0.2107678712719393
2009-06-02,0.7543155390268665,-0.6679873532751186
2009-06-03,0.5405827767277975,-0.4824741056144439
2009-06-04,0.8405273142892997,0.1198041588184755
2009-06-05,1.1186861978286937,-0.14858508381589297
2009-06-08,1.080081284846111,0.16270264938217788
2009-06-09,0.6992097894579286,-0.35280014717291186
2009-06-10,0.9912986142609528,-0.026037274861575022
2009-06-11,0.8115688863668344,-0.44512513072960036
2009-06-12,0.5370723594467213,-0.45641867802106567
2009-06-15,-0.31634917970024545,-0.5405337986908577
2009-06-16,-0.5707918845646335,-0.30287715637599
2009-06-17,-0.3636333385116559,-0.36670772438574595
2009-06-18,-0.40043590683421415,-0.3382461442928282
2009-06-19,-0.3394977999349849,0.0383031444215767
2009-06-22,-0.7972458108065282,-0.6465296568698669
2009-06-23,-0.8720336392675516,-0.4551484518359939
2009-06-24,-0.681332059793816,-0.3887903751593669
2009-06-25,-0.38090255000114753,-0.2535026233352843
2009-06-26,-0.47652480633600874,-0.22578236829398368
2009-06-29,0.10165104117984376,0.07514496928020732
2009-06-30,0.20294349745759088,0.07984934931577584
2009-07-01,0.2952483686566961,0.2006373143718761
2009-07-02,-0.33244023944084905,-0.5073865015710002
2009-07-06,-0.39943276203599903,-0.6139618937203121
2009-07-07,-0.20799291982630025,-0.07049140581285004
2009-07-08,-0.23129155418030628,-0.2636082935496199
2009-07-09,-0.34956912356709463,-0.016884665350052598
2009-07-10,-0.7677948902849699,-0.48529816292913475
2009-07-13,-0.30281829706052615,0.006423057046873343
2009-07-14,-0.36547372154450763,-0.03337153850053274
2009-07-15,0.2968687763870137,0.4549670122513026
2009-07-16,0.19255219167098978,0.49990009583643985
2009-07-17,0.9080371240908288,1.0911614970674042
2009-07-20,1.109847530852016,1.0220740343085002
2009-07-21,1.5792687600912092,0.9527613599732162
2009-07-22,1.586693464126749,0.9531075830682081
2009-07-23,1.9794545403207096,1.0245081119476547
2009-07-24,2.109841802844566,1.3313280029009356
2009-07-27,1.6925370673020401,0.7299061615350514
2009-07-28,1.4873994386261598,0.7227812230440421
2009-07-29,0.8882104791013532,0.2705305671038945
2009-07-30,1.1168624817486639,0.4580239580266193
2009-07-31,0.9349879154315588,0.3201856220318528
2009-08-03,1.045892508136043,0.5058249157623723
2009-08-04,1.0073025323648148,0.6494943543133755
2009-08-05,0.9556354605044958,1.0216690949683416
2009-08-06,0.4516968696299871,0.48604776891870666
2009-08-07,0.6172304522799674,0.8826960660814185
2009-08-10,0.522440080884351,0.9020393550814361
2009-08-11,0.37864939767278666,0.6033065142456957
2009-08-12,0.6216219115176584,0.8863989812133202
2009-08-13,0.5691971033745942,0.8645049799207914
2009-08-14,0.400579785455455,0.7279259243805629
2009-08-17,-0.3418417397138774,0.1645030842013679
2009-08-18,-0.24806368801902112,0.23303336358458412
2009-08-19,-0.04002453064272125,-0.1413086728376513
2009-08-20,0.23825085903146084,0.2645417933455499
2009-08-21,0.35626122343874955,0.18152345688185748
2009-08-24,0.39279688130041507,-0.006016368599570541
2009-08-25,0.6610887252044252,0.392887188129915
2009-08-26,0.4653446783086094,0.14000526495103865
2009-08-27,0.36449410395191006,0.03737926538883982
2009-08-28,0.5032254817501589,0.02244038724732865
2009-08-31,0.7999845426178699,0.47599292771426177
2009-09-01,0.2417636181854078,-0.07402527514137314
2009-09-02,0.014936205465897615,-0.17490581599145555
2009-09-03,-0.020684802231644383,-0.1281486724700673
2009-09-04,-0.11950479228259629,-0.3137730350672653
2009-09-08,0.03602903696569061,-0.15703886147736915
2009-09-09,0.13768625079905325,-0.20280231097556606
2009-09-10,0.32247545740472355,-0.11906286982852962
2009-09-11,0.27945572767482957,-0.24633252608486103
2009-09-14,0.3717248247473503,0.08894647130452138
2009-09-15,0.6147695051740818,-0.11886492892809015
2009-09-16,1.3203081158597714,0.5128627251901516
2009-09-17,1.3653020396781648,0.7454189647578342
2009-09-18,1.2180439707502841,0.47844658952864905
2009-09-21,0.904660083629814,0.3547170084109358
2009-09-22,0.8528344850582146,0.6812242723196227
2009-09-23,0.5544277084067906,0.3496390300837315
2009-09-24,0.16345618264138115,0.18560726055207805
2009-09-25,0.07066974818530943,0.15265202591938995
2009-09-28,0.3041471659201176,0.12881869461914722
2009-09-29,0.17318801459938982,0.2497220517304561
2009-09-30,-0.16635550519445713,-0.2186461871740881
2009-10-01,-0.5830052867374043,-0.714194253985602
2009-10-02,-0.6751031576658453,-0.6157664456007078
2009-10-05,-0.3720463595301174,-0.19413616158050823
2009-10-06,-0.22433361207524843,-0.33009790550378637
2009-10-07,-0.024606096048524415,0.05690328122995955
2009-10-08,0.3144066249572132,0.11262662234538219
2009-10-09,0.5247954431215863,0.3498075102982767
2009-10-12,0.27176788354462833,0.171697400929135
2009-10-13,0.28857076758886396,0.08207937164749511
2009-10-14,0.6741303346478658,0.5601435795940989
2009-10-15,1.2191842839304177,1.0771677267376056
2009-10-16,1.1673556318152263,0.7453562138812183
2009-10-19,1.039421560988366,0.33624770993841135
2009-10-20,0.6728379420145641,0.13296026384274898
2009-10-21,0.45405090227188866,-0.2541173810716417
2009-10-22,0.49896065158212616,0.005370961988659547
2009-10-23,0.17772450957652983,-0.17741411410960065
2009-10-26,-0.0906710385572266,-0.4649896697889507
2009-10-27,-0.13508508424864554,-0.3810361814402203
2009-10-28,-0.7675467073390211,-0.8384639343583786
2009-10-29,-0.4618967390291528,-0.5515308262094277
2009-10-30,-0.8437795761827062,-0.8217947268291345
2009-11-02,-0.8590509936143478,-0.6675366915159334
2009-11-03,-0.7126439113993088,-0.6540462972951213
2009-11-04,-0.5125574942229324,-0.5119927126488178
2009-11-05,-0.36816871797128325,-0.3937092255983333
2009-11-06,-0.12003533966131312,-0.38213403856269385
2009-11-09,0.488819699059915,0.029208039385452134
2009-11-10,0.5764522612260493,-0.017486008427183404
2009-11-11,1.0302412926919478,0.2451826253833002
2009-11-12,0.44184337064495377,-0.2598032196957408
2009-11-13,1.0951986367529218,0.15008686784529737
2009-11-16,1.2312412637386183,0.020041039037747888
2009-11-17,1.1911424720672197,0.019803256823604752
2009-11-18,1.1321856750451875,0.1579464345530434
2009-11-19,0.5405425703051011,-0.31230247353615226
2009-11-20,0.427666164719055,-0.25777618488705306
2009-11-23,0.24583062728518182,-0.2636413811483506
2009-11-24,0.2700332149948375,-0.3781153673719658
2009-11-25,0.2413020315619226,-0.4634130040719531
2009-11-27,0.1284951092067862,-0.43546307551014835
2009-11-30,0.09166515658512463,-0.14526645283402506
2009-12-01,0.05508976570882177,-0.22408660510534942
2009-12-02,0.026097293003311102,-0.29859786594429644
2009-12-03,-0.10522486571849005,-0.43867519472372646
2009-12-04,0.23498905826913277,-0.22189735162498647
2009-12-07,0.27209949245912823,-0.2984101898077395
2009-12-08,-0.15718711821886816,-0.4553069504903224
2009-12-09,-0.11756418724465026,-0.31432417509649724
2009-12-10,-0.07953134440908569,-0.23946344824380777
2009-12-11,0.294324277772594,-0.14201708166938032
2009-12-14,0.35733754219784286,-0.20409867786254346
2009-12-15,0.04655220629105034,-0.32795157989823776
2009-12-16,0.08237523075416835,-0.17749170969517108
2009-12-17,0.007067773737392724,-0.2878668558239389
2009-12-18,0.005544139271721939,-0.22284028692356977
2009-12-21,0.21607070847434767,0.06001915223636159
2009-12-22,0.4881266192510454,0.07667136460169438
2009-12-23,0.4554077142333219,0.0064912388855075135
2009-12-24,0.4376390986881161,0.05376783565331953
2009-12-28,0.398371609452199,0.08379436421366548
2009-12-29,0.24836993460121196,-0.12289995456608782
2009-12-30,0.327751518636238,0.06540036498011345
2009-12-31,0.12481664742615592,-0.008231263281863695
